Product,Category,Date,Month,Hour,Department,ip,url
Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/2/2017 20:27,Sep,20,fan shop ,11.225.90.181,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe/add_to_cart
Nike Dri-FIT Crew Sock 6 Pack,hockey,9/2/2017 20:27,Sep,20,fitness ,25.250.17.96,/department/fitness/category/hockey/product/Nike%20Dri-FIT%20Crew%20Sock%206%20Pack
Nike Men's Comfort 2 Slide,tennis & racquet,9/2/2017 20:28,Sep,20,fitness ,97.17.212.23,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide
O'Brien Men's Neoprene Life Vest,indoor outdoor games,9/2/2017 20:28,Sep,20,fan shop ,215.219.226.107,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest/add_to_cart
Titleist Pro V1x High Numbers Personalized Go,electronics,9/2/2017 20:29,Sep,20,outdoors ,17.73.57.142,/department/outdoors/category/electronics/product/Titleist%20Pro%20V1x%20High%20Numbers%20Personalized%20Go
adidas Men's Germany Black Crest Away Tee,girls' apparel,9/2/2017 20:29,Sep,20,golf ,137.238.96.148,/department/golf/category/girls'%20apparel/product/adidas%20Men's%20Germany%20Black%20Crest%20Away%20Tee
adidas Kids' RG III Mid Football Cleat,featured shops,9/2/2017 20:29,Sep,20,apparel ,155.104.197.76,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat
Top Flite Women's 2017 XL Hybrid,golf apparel,9/2/2017 20:30,Sep,20,outdoors ,23.144.65.163,/department/outdoors/category/golf%20apparel/product/Top%20Flite%20Women's%202017%20XL%20Hybrid/add_to_cart
O'Brien Men's Neoprene Life Vest,indoor outdoor games,9/2/2017 20:30,Sep,20,fan shop ,163.234.250.143,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest
Polar FT4 Heart Rate Monitor,kids' golf clubs,9/2/2017 20:30,Sep,20,outdoors ,46.149.208.87,/department/outdoors/category/kids'%20golf%20clubs/product/Polar%20FT4%20Heart%20Rate%20Monitor
Diamondback Women's Serene Classic Comfort Bi,camping & hiking,9/2/2017 20:31,Sep,20,fan shop ,49.144.48.51,/department/fan%20shop/category/camping%20&%20hiking/product/Diamondback%20Women's%20Serene%20Classic%20Comfort%20Bi
Ogio Race Golf Shoes,golf bags & carts,9/2/2017 20:31,Sep,20,outdoors ,10.184.28.55,/department/outdoors/category/golf%20bags%20&%20carts/product/Ogio%20Race%20Golf%20Shoes
adidas Brazuca 2017 Official Match Ball,baseball & softball,9/2/2017 20:32,Sep,20,fitness ,204.57.236.172,/department/fitness/category/baseball%20&%20softball/product/adidas%20Brazuca%202017%20Official%20Match%20Ball
adidas Brazuca 2017 Official Match Ball,baseball & softball,9/2/2017 20:32,Sep,20,fitness ,133.128.79.14,/department/fitness/category/baseball%20&%20softball/product/adidas%20Brazuca%202017%20Official%20Match%20Ball
Nike Dri-FIT Crew Sock 6 Pack,hockey,9/2/2017 20:32,Sep,20,fitness ,104.219.210.95,/department/fitness/category/hockey/product/Nike%20Dri-FIT%20Crew%20Sock%206%20Pack/add_to_cart
Diamondback Boys' Insight 24 Performance Hybr,basketball,9/2/2017 20:33,Sep,20,fitness ,17.73.57.142,/department/fitness/category/basketball/product/Diamondback%20Boys'%20Insight%2024%20Performance%20Hybr
Ogio Race Golf Shoes,golf bags & carts,9/2/2017 20:33,Sep,20,outdoors ,162.29.118.57,/department/outdoors/category/golf%20bags%20&%20carts/product/Ogio%20Race%20Golf%20Shoes/add_to_cart
MDGolf Pittsburgh Penguins Putter,women's golf clubs,9/2/2017 20:33,Sep,20,outdoors ,137.238.96.148,/department/outdoors/category/women's%20golf%20clubs/product/MDGolf%20Pittsburgh%20Penguins%20Putter
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/2/2017 20:33,Sep,20,golf ,49.144.48.51,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
Nike Dri-FIT Crew Sock 6 Pack,hockey,9/2/2017 20:34,Sep,20,fitness ,84.240.41.113,/department/fitness/category/hockey/product/Nike%20Dri-FIT%20Crew%20Sock%206%20Pack/add_to_cart
Polar FT4 Heart Rate Monitor,kids' golf clubs,9/2/2017 20:34,Sep,20,outdoors ,165.138.191.157,/department/outdoors/category/kids'%20golf%20clubs/product/Polar%20FT4%20Heart%20Rate%20Monitor/add_to_cart
Under Armour Women's Ignite Slide,electronics,9/2/2017 20:34,Sep,20,footwear ,37.214.181.25,/department/footwear/category/electronics/product/Under%20Armour%20Women's%20Ignite%20Slide/add_to_cart
O'Brien Men's Neoprene Life Vest,indoor outdoor games,9/2/2017 20:34,Sep,20,fan shop ,68.54.144.54,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest/add_to_cart
Pelican Sunstream 100 Kayak,water sports,9/2/2017 20:34,Sep,20,fan shop ,157.52.19.247,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak
MDGolf Pittsburgh Penguins Putter,women's golf clubs,9/2/2017 20:35,Sep,20,outdoors ,221.124.95.217,/department/outdoors/category/women's%20golf%20clubs/product/MDGolf%20Pittsburgh%20Penguins%20Putter
Under Armour Women's Micro G Skulpt Running S,boxing & mma,9/2/2017 20:35,Sep,20,footwear ,135.44.141.207,/department/footwear/category/boxing%20&%20mma/product/Under%20Armour%20Women's%20Micro%20G%20Skulpt%20Running%20S
Perfect Fitness Perfect Rip Deck,cleats,9/2/2017 20:35,Sep,20,apparel ,157.52.19.247,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck
SOLE E25 Elliptical,basketball,9/2/2017 20:36,Sep,20,fitness ,215.12.81.132,/department/fitness/category/basketball/product/SOLE%20E25%20Elliptical
Cleveland Golf Collegiate My Custom Wedge 588,women's golf clubs,9/2/2017 20:36,Sep,20,outdoors ,104.143.73.5,/department/outdoors/category/women's%20golf%20clubs/product/Cleveland%20Golf%20Collegiate%20My%20Custom%20Wedge%20588
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,strength training,9/2/2017 20:37,Sep,20,footwear ,109.211.71.24,/department/footwear/category/strength%20training/product/Yakima%20DoubleDown%20Ace%20Hitch%20Mount%204-Bike%20Rack
adidas Men's Germany Black Crest Away Tee,girls' apparel,9/2/2017 20:37,Sep,20,golf ,126.114.67.21,/department/golf/category/girls'%20apparel/product/adidas%20Men's%20Germany%20Black%20Crest%20Away%20Tee
Pelican Sunstream 100 Kayak,water sports,9/2/2017 20:38,Sep,20,fan shop ,137.238.96.148,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak
O'Brien Men's Neoprene Life Vest,indoor outdoor games,9/2/2017 20:39,Sep,20,fan shop ,57.161.53.98,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest
Merrell Women's Siren Mid Waterproof Hiking B,men's golf clubs,9/2/2017 20:40,Sep,20,outdoors ,147.105.94.58,/department/outdoors/category/men's%20golf%20clubs/product/Merrell%20Women's%20Siren%20Mid%20Waterproof%20Hiking%20B/add_to_cart
Nike Men's Comfort 2 Slide,tennis & racquet,9/2/2017 20:41,Sep,20,fitness ,51.150.183.225,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide
Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/2/2017 20:42,Sep,20,fan shop ,129.149.203.30,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe
Nike Men's Comfort 2 Slide,tennis & racquet,9/2/2017 20:42,Sep,20,fitness ,52.235.152.251,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide
Perfect Fitness Perfect Rip Deck,cleats,9/2/2017 20:43,Sep,20,apparel ,129.149.203.30,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck/add_to_cart
Merrell Women's Siren Mid Waterproof Hiking B,men's golf clubs,9/2/2017 20:43,Sep,20,outdoors ,131.17.123.87,/department/outdoors/category/men's%20golf%20clubs/product/Merrell%20Women's%20Siren%20Mid%20Waterproof%20Hiking%20B
SOLE E25 Elliptical,basketball,9/2/2017 20:43,Sep,20,fitness ,37.18.208.105,/department/fitness/category/basketball/product/SOLE%20E25%20Elliptical
SOLE E25 Elliptical,basketball,9/2/2017 20:43,Sep,20,fitness ,186.210.186.87,/department/fitness/category/basketball/product/SOLE%20E25%20Elliptical/add_to_cart
TYR Boys' Team Digi Jammer,girls' apparel,9/2/2017 20:43,Sep,20,golf ,52.235.152.251,/department/golf/category/girls'%20apparel/product/TYR%20Boys'%20Team%20Digi%20Jammer
Nike Men's Free TR 5.0 TB Training Shoe,as seen on  tv!,9/2/2017 20:43,Sep,20,footwear ,215.12.81.132,/department/footwear/category/as%20seen%20on%20%20tv!/product/Nike%20Men's%20Free%20TR%205.0%20TB%20Training%20Shoe/add_to_cart
Hirzl Women's Soffft Flex Golf Glove,golf balls,9/2/2017 20:44,Sep,20,outdoors ,183.73.68.65,/department/outdoors/category/golf%20balls/product/Hirzl%20Women's%20Soffft%20Flex%20Golf%20Glove
Hirzl Women's Soffft Flex Golf Glove,golf balls,9/2/2017 20:44,Sep,20,outdoors ,101.42.99.120,/department/outdoors/category/golf%20balls/product/Hirzl%20Women's%20Soffft%20Flex%20Golf%20Glove/add_to_cart
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,strength training,9/2/2017 20:45,Sep,20,footwear ,217.238.115.175,/department/footwear/category/strength%20training/product/Yakima%20DoubleDown%20Ace%20Hitch%20Mount%204-Bike%20Rack
Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/2/2017 20:45,Sep,20,footwear ,172.188.79.131,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag
adidas Kids' RG III Mid Football Cleat,featured shops,9/2/2017 20:46,Sep,20,apparel ,5.33.58.56,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat/add_to_cart
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,strength training,9/2/2017 20:46,Sep,20,footwear ,198.53.120.238,/department/footwear/category/strength%20training/product/Yakima%20DoubleDown%20Ace%20Hitch%20Mount%204-Bike%20Rack
TYR Boys' Team Digi Jammer,girls' apparel,9/2/2017 20:47,Sep,20,golf ,183.73.68.65,/department/golf/category/girls'%20apparel/product/TYR%20Boys'%20Team%20Digi%20Jammer/add_to_cart
O'Brien Men's Neoprene Life Vest,indoor outdoor games,9/2/2017 20:47,Sep,20,fan shop ,101.42.99.120,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest
Merrell Women's Siren Mid Waterproof Hiking B,men's golf clubs,9/2/2017 20:47,Sep,20,outdoors ,157.52.19.247,/department/outdoors/category/men's%20golf%20clubs/product/Merrell%20Women's%20Siren%20Mid%20Waterproof%20Hiking%20B
Nike Dri-FIT Crew Sock 6 Pack,hockey,9/2/2017 20:48,Sep,20,fitness ,103.59.21.101,/department/fitness/category/hockey/product/Nike%20Dri-FIT%20Crew%20Sock%206%20Pack
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,strength training,9/2/2017 20:49,Sep,20,footwear ,129.149.203.30,/department/footwear/category/strength%20training/product/Yakima%20DoubleDown%20Ace%20Hitch%20Mount%204-Bike%20Rack
Perfect Fitness Perfect Rip Deck,cleats,9/2/2017 20:49,Sep,20,apparel ,121.84.75.111,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck
Pelican Sunstream 100 Kayak,water sports,9/2/2017 20:50,Sep,20,fan shop ,121.84.75.111,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak
Nike Men's Comfort 2 Slide,tennis & racquet,9/2/2017 20:50,Sep,20,fitness ,103.59.21.101,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide
O'Brien Men's Neoprene Life Vest,indoor outdoor games,9/2/2017 20:51,Sep,20,fan shop ,204.57.236.172,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest/add_to_cart
The North Face Women's Recon Backpack,hunting & shooting,9/2/2017 20:52,Sep,20,fan shop ,192.48.34.133,/department/fan%20shop/category/hunting%20&%20shooting/product/The%20North%20Face%20Women's%20Recon%20Backpack
Nike Men's Free 5.0+ Running Shoe,cardio equipment,9/2/2017 20:52,Sep,20,footwear ,65.130.216.7,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe
adidas Kids' RG III Mid Football Cleat,featured shops,9/2/2017 20:53,Sep,20,apparel ,60.8.50.223,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat
Hirzl Women's Soffft Flex Golf Glove,golf balls,9/2/2017 20:55,Sep,20,outdoors ,195.148.48.196,/department/outdoors/category/golf%20balls/product/Hirzl%20Women's%20Soffft%20Flex%20Golf%20Glove
Perfect Fitness Perfect Rip Deck,cleats,9/2/2017 20:57,Sep,20,apparel ,199.38.173.165,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck
Top Flite Women's 2017 XL Hybrid,golf apparel,9/2/2017 20:57,Sep,20,outdoors ,84.240.41.113,/department/outdoors/category/golf%20apparel/product/Top%20Flite%20Women's%202017%20XL%20Hybrid
Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/2/2017 20:58,Sep,20,fan shop ,101.42.99.120,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe/add_to_cart
TYR Boys' Team Digi Jammer,girls' apparel,9/2/2017 20:58,Sep,20,golf ,26.192.246.62,/department/golf/category/girls'%20apparel/product/TYR%20Boys'%20Team%20Digi%20Jammer
SOLE E25 Elliptical,basketball,9/2/2017 20:59,Sep,20,fitness ,163.234.250.143,/department/fitness/category/basketball/product/SOLE%20E25%20Elliptical
SOLE E25 Elliptical,basketball,9/2/2017 20:59,Sep,20,fitness ,96.231.127.149,/department/fitness/category/basketball/product/SOLE%20E25%20Elliptical/add_to_cart
Perfect Fitness Perfect Rip Deck,cleats,9/2/2017 21:00,Sep,21,apparel ,74.251.81.121,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck
TYR Boys' Team Digi Jammer,girls' apparel,9/2/2017 21:00,Sep,21,golf ,37.214.181.25,/department/golf/category/girls'%20apparel/product/TYR%20Boys'%20Team%20Digi%20Jammer
Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/2/2017 21:00,Sep,21,footwear ,158.131.161.49,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag
O'Brien Men's Neoprene Life Vest,indoor outdoor games,9/2/2017 21:00,Sep,21,fan shop ,110.134.127.205,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest/add_to_cart
Nike Men's CJ Elite 2 TD Football Cleat,men's footwear,9/2/2017 21:01,Sep,21,apparel ,97.145.14.47,/department/apparel/category/men's%20footwear/product/Nike%20Men's%20CJ%20Elite%202%20TD%20Football%20Cleat
Nike Men's CJ Elite 2 TD Football Cleat,men's footwear,9/2/2017 21:01,Sep,21,apparel ,155.104.197.76,/department/apparel/category/men's%20footwear/product/Nike%20Men's%20CJ%20Elite%202%20TD%20Football%20Cleat
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,strength training,9/2/2017 21:02,Sep,21,footwear ,17.73.57.142,/department/footwear/category/strength%20training/product/Yakima%20DoubleDown%20Ace%20Hitch%20Mount%204-Bike%20Rack
Cleveland Golf Collegiate My Custom Wedge 588,women's golf clubs,9/2/2017 21:02,Sep,21,outdoors ,65.130.216.7,/department/outdoors/category/women's%20golf%20clubs/product/Cleveland%20Golf%20Collegiate%20My%20Custom%20Wedge%20588/add_to_cart
SOLE E25 Elliptical,basketball,9/2/2017 21:03,Sep,21,fitness ,97.197.163.200,/department/fitness/category/basketball/product/SOLE%20E25%20Elliptical
Perfect Fitness Perfect Rip Deck,cleats,9/2/2017 21:03,Sep,21,apparel ,110.134.127.205,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck
Nike Men's Comfort 2 Slide,tennis & racquet,9/2/2017 21:03,Sep,21,fitness ,166.169.101.179,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide
Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/2/2017 21:03,Sep,21,footwear ,78.128.250.21,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag
Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/2/2017 21:03,Sep,21,fan shop ,74.251.81.121,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe
Stiga Master Series ST3100 Competition Indoor,hockey,9/2/2017 21:04,Sep,21,fitness ,159.59.229.52,/department/fitness/category/hockey/product/Stiga%20Master%20Series%20ST3100%20Competition%20Indoor
Hirzl Women's Soffft Flex Golf Glove,golf balls,9/2/2017 21:04,Sep,21,outdoors ,217.238.115.175,/department/outdoors/category/golf%20balls/product/Hirzl%20Women's%20Soffft%20Flex%20Golf%20Glove/add_to_cart
Stiga Master Series ST3100 Competition Indoor,hockey,9/2/2017 21:04,Sep,21,fitness ,9.72.127.207,/department/fitness/category/hockey/product/Stiga%20Master%20Series%20ST3100%20Competition%20Indoor
Nike Men's Free 5.0+ Running Shoe,cardio equipment,9/2/2017 21:05,Sep,21,footwear ,195.148.48.196,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe/add_to_cart
Nike Men's Free TR 5.0 TB Training Shoe,as seen on  tv!,9/2/2017 21:05,Sep,21,footwear ,119.72.67.59,/department/footwear/category/as%20seen%20on%20%20tv!/product/Nike%20Men's%20Free%20TR%205.0%20TB%20Training%20Shoe
Nike Men's CJ Elite 2 TD Football Cleat,men's footwear,9/2/2017 21:05,Sep,21,apparel ,132.244.201.53,/department/apparel/category/men's%20footwear/product/Nike%20Men's%20CJ%20Elite%202%20TD%20Football%20Cleat/add_to_cart
SOLE E35 Elliptical,strength training,9/2/2017 21:06,Sep,21,footwear ,177.159.95.162,/department/footwear/category/strength%20training/product/SOLE%20E35%20Elliptical/add_to_cart
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/2/2017 21:06,Sep,21,golf ,1.87.48.248,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
adidas Kids' RG III Mid Football Cleat,featured shops,9/2/2017 21:06,Sep,21,apparel ,185.24.234.120,/department/apparel/category/featured%20shops/product/adidas%20Kids'%20RG%20III%20Mid%20Football%20Cleat
insta-bed Neverflat Air Mattress,hunting & shooting,9/2/2017 21:07,Sep,21,fan shop ,57.23.239.204,/department/fan%20shop/category/hunting%20&%20shooting/product/insta-bed%20Neverflat%20Air%20Mattress/add_to_cart
Diamondback Boys' Insight 24 Performance Hybr,basketball,9/2/2017 21:07,Sep,21,fitness ,21.249.188.154,/department/fitness/category/basketball/product/Diamondback%20Boys'%20Insight%2024%20Performance%20Hybr
Clicgear 8.0 Shoe Brush,golf gloves,9/2/2017 21:07,Sep,21,outdoors ,129.149.203.30,/department/outdoors/category/golf%20gloves/product/Clicgear%208.0%20Shoe%20Brush
Nike Men's Free 5.0+ Running Shoe,cardio equipment,9/2/2017 21:07,Sep,21,footwear ,162.29.118.57,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe
Nike Men's Comfort 2 Slide,tennis & racquet,9/2/2017 21:08,Sep,21,fitness ,5.33.58.56,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide
Top Flite Women's 2017 XL Hybrid,golf apparel,9/2/2017 21:09,Sep,21,outdoors ,132.244.201.53,/department/outdoors/category/golf%20apparel/product/Top%20Flite%20Women's%202017%20XL%20Hybrid/add_to_cart
Diamondback Women's Serene Classic Comfort Bi,camping & hiking,9/2/2017 21:09,Sep,21,fan shop ,97.17.212.23,/department/fan%20shop/category/camping%20&%20hiking/product/Diamondback%20Women's%20Serene%20Classic%20Comfort%20Bi
Top Flite Women's 2017 XL Hybrid,golf apparel,9/2/2017 21:09,Sep,21,outdoors ,59.99.134.73,/department/outdoors/category/golf%20apparel/product/Top%20Flite%20Women's%202017%20XL%20Hybrid
